year,statefip,region4,region9,effort,inc_effort,predicted_fedrevpp0_,predicted_fedrevpp10_,predicted_fedrevpp20_,predicted_fedrevpp30_,fairness_fedrevpp,predicted_strevpp0_,predicted_strevpp10_,predicted_strevpp20_,predicted_strevpp30_,fairness_strevpp,predicted_locrevpp0_,predicted_locrevpp10_,predicted_locrevpp20_,predicted_locrevpp30_,fairness_locrevpp,predicted_slocrev0_,predicted_slocrev10_,predicted_slocrev20_,predicted_slocrev30_,fairness,syst_prog,predicted_curexpp0_,predicted_curexpp10_,predicted_curexpp20_,predicted_curexpp30_,fairness_curexpp,necm_predcost_state,necm_ppcstot_state,necm_enroll_state,necm_outcomegap_state,necm_fundinggap_state,necm_predcost_q1,necm_ppcstot_q1,necm_enroll_q1,necm_outcomegap_q1,necm_fundinggap_q1,necm_predcost_q2,necm_ppcstot_q2,necm_enroll_q2,necm_outcomegap_q2,necm_fundinggap_q2,necm_predcost_q3,necm_ppcstot_q3,necm_enroll_q3,necm_outcomegap_q3,necm_fundinggap_q3,necm_predcost_q4,necm_ppcstot_q4,necm_enroll_q4,necm_outcomegap_q4,necm_fundinggap_q4,necm_predcost_q5,necm_ppcstot_q5,necm_enroll_q5,necm_outcomegap_q5,necm_fundinggap_q5,predicted_tchph0_,predicted_tchph10_,predicted_tchph20_,predicted_tchph30_,fairness_tchph,count,enrolled,lowinc_ec,lowinc_enrolled,ec_enrollshare,ec_lowinc_enrollshare,ec_enrollgapratio,tchsalary25_30,nontchsal25_30,tchsalary31_40,nontchsal31_40,tchsalary41_50,nontchsal41_50,tchsalary51_60,nontchsal51_60,sal_parity25,sal_parity35,sal_parity45,sal_parity55,pred_csd_pov60,pred_csd_pov80,pred_csd_pov100,pred_csd_pov120,pred_csd_pov140,pred_csd_pov160,csd_ratio,pred_css_pov60,pred_css_pov80,pred_css_pov100,pred_css_pov120,pred_css_pov140,pred_css_pov160,css_ratio,pred_salratio_pov60,pred_salratio_pov80,pred_salratio_pov100,pred_salratio_pov120,pred_salratio_pov140,pred_salratio_pov160,sal_ratio,ftotinc_under185pov,ftotinc_over185pov,ftotinc_under130pov,ftotinc_over130pov,inc_gap185_ratio,inc_gap130_ratio,coverage,state_chartershare,inc_pubsch,inc_nonpubsch,pubprv_incratio
2007,21,3,2,0.0379174,0.0447215,474.256,671.8216,951.6891,1348.144,2.84265,4637.056,5127.292,5669.354,6268.726,1.351876,3975.141,3157.825,2508.555,1992.779,0.5013102,7779.753,7960.798,8146.057,8335.626,1.071451,0.3141132,6732.582,7264.561,7838.574,8457.944,1.256271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.262273,6.487685,6.72121,6.963141,1.111919,107847.0,48038.0,48908.0,21354.0,0.4454273,0.4366157,0.9802175,22602.64,24507.27,26357.69,28643.29,30684.96,33283.44,34167.18,37464.3,0.9222829,0.9202046,0.9219288,0.911993,,,,,,,,,,,,,,,,,,,,,,21601.98,87352.27,15693.43,78483.28,0.2472973,0.1999589,0.8645536,0.0,61596.16,108727.2,0.5665204
2007,22,3,8,0.0322542,0.0439068,938.9812,1111.299,1315.239,1556.606,1.657761,4301.718,4438.663,4579.967,4725.77,1.098577,4275.688,3887.71,3534.936,3214.174,0.7517326,8519.132,8372.167,8227.737,8085.799,0.9491342,0.4465459,7787.789,7985.999,8189.253,8397.682,1.078314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.461673,7.221863,6.989759,6.765116,0.9066486,121447.0,62880.0,59477.0,24413.0,0.5177567,0.4104612,0.7927685,23122.0,25937.63,27034.88,30356.94,31569.75,35332.02,35302.42,39525.89,0.8914461,0.8905668,0.8935165,0.8931468,,,,,,,,,,,,,,,,,,,,,,21731.44,85096.52,16172.37,76156.51,0.255374,0.212357,0.8120529,0.0268677,57725.83,106003.0,0.544568
2007,23,1,5,0.0439976,0.0475567,364.7829,687.2962,1294.951,2439.849,6.688495,4489.637,4977.664,5518.739,6118.629,1.362834,5821.304,5189.29,4625.893,4123.664,0.7083745,10982.41,10639.07,10306.46,9984.241,0.909112,-0.1098787,9846.802,10346.4,10871.35,11422.93,1.160065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.861586,8.140446,8.429196,8.728189,1.110233,26495.0,10378.0,9986.0,3172.0,0.3916965,0.3176447,0.8109459,21898.61,23359.12,25008.04,26642.3,28820.45,30337.96,31557.14,33443.24,0.9374757,0.9386591,0.9499797,0.9436032,,,,,,,,,,,,,,,,,,,,,,24144.88,82982.48,16357.93,75227.07,0.2909636,0.2174474,0.8926994,0.0,64092.2,73758.73,0.8689439
2007,24,3,7,0.0384769,0.0411271,456.8448,750.1255,1231.684,2022.388,4.426859,4210.9,6281.885,9371.412,13980.42,3.320054,7507.488,4792.355,3059.168,1952.8,0.2601136,11274.83,11087.11,10902.52,10721.0,0.9508798,0.1735705,10179.73,10384.19,10592.76,10805.51,1.061473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93774,7.136505,7.340964,7.55128,1.088435,153246.0,74409.0,36607.0,11400.0,0.4855526,0.3114159,0.6413637,28283.9,31535.17,33067.47,36967.49,38483.15,42885.24,43326.63,48199.29,0.8969003,0.8945014,0.8973519,0.8989058,,,,,,,,,,,,,,,,,,,,,,24061.3,117844.3,16143.34,110779.5,0.2041787,0.145725,0.8064253,0.0054952,100542.1,148490.4,0.6770951
2007,25,1,5,0.0328263,0.0387788,341.0112,578.9957,983.0648,1669.125,4.894635,4624.969,6093.509,8028.345,10577.54,2.28705,6790.509,5024.175,3717.297,2750.361,0.4050302,11093.44,11691.47,12321.74,12985.99,1.170602,0.3048224,9965.283,11076.85,12312.4,13685.77,1.373345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.074199,7.441642,7.82817,8.234776,1.164058,156119.0,93989.0,38594.0,19655.0,0.6020343,0.509276,0.8459252,27716.86,30489.82,32655.98,35649.54,38165.49,41367.89,42709.63,46533.43,0.909053,0.9160281,0.9225872,0.9178267,,,,,,,,,,,,,,,,,,,,,,21622.26,125289.8,14708.23,118489.1,0.172578,0.1241315,0.8618887,0.0264443,105856.2,147594.5,0.7172093
2007,26,2,1,0.046555,0.0553817,116.2194,249.8593,537.1708,1154.86,9.9369,6352.3,6639.933,6940.589,7254.858,1.142084,3474.169,3026.663,2636.801,2297.156,0.6612102,9517.851,9344.6,9174.502,9007.501,0.9463797,0.0011876,7695.422,8219.694,8779.683,9377.822,1.218624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.357069,5.513758,5.675031,5.841021,1.090339,252408.0,119324.0,92610.0,38678.0,0.4727426,0.4176439,0.8834488,30145.45,27813.12,34805.48,32335.94,40338.86,37239.2,45385.38,41676.55,1.083858,1.076371,1.083237,1.088991,,,,,,,,,,,,,,,,,,,,,,23916.88,94810.43,17013.71,86665.41,0.25226,0.1963148,0.8768554,0.0613302,73061.13,98190.04,0.7440788
2007,27,2,9,0.0361821,0.0442699,201.312,472.5112,1109.059,2603.137,12.93086,7191.273,8359.016,9716.378,11294.16,1.570536,2460.815,2272.727,2099.015,1938.581,0.7877801,8626.94,9602.831,10689.12,11898.28,1.379201,0.5939237,6967.182,8320.241,9936.072,11865.7,1.703085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.704718,6.143827,6.616736,7.126046,1.24915,149702.0,66918.0,40357.0,16910.0,0.447008,0.4190103,0.9373664,24912.98,29137.01,28659.23,33769.43,33129.42,38800.8,36900.78,43348.18,0.8550287,0.848674,0.8538334,0.8512648,,,,,,,,,,,,,,,,,,,,,,27924.14,97976.91,19855.11,91564.57,0.2850074,0.2168427,0.8636676,0.0292851,82878.34,105562.8,0.7851092
2007,28,3,2,0.0458953,0.0491218,621.0576,817.3926,1075.795,1415.886,2.279799,4569.909,4614.852,4660.237,4706.069,1.029795,2683.041,2487.149,2305.559,2137.227,0.796569,6953.706,6877.869,6802.859,6728.667,0.9676375,0.0375852,5980.49,6387.881,6823.023,7287.807,1.218597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.529611,6.523867,6.518129,6.512395,0.9973634,87239.0,46590.0,44574.0,22989.0,0.5340502,0.5157491,0.9657316,20944.28,24365.65,23835.02,28131.54,27469.42,32013.94,30458.93,35569.1,0.8595821,0.8472703,0.8580455,0.8563312,,,,,,,,,,,,,,,,,,,,,,20379.24,83697.8,15446.06,73582.94,0.2434859,0.2099136,0.8705412,0.0006442,53223.35,98101.59,0.542533
2007,29,2,9,0.0373251,0.0441121,264.1667,461.5542,806.4311,1409.003,5.333765,3379.112,3753.272,4168.862,4630.469,1.370321,4673.412,4002.056,3427.142,2934.818,0.6279818,8521.17,8087.99,7676.83,7286.572,0.855114,0.043722,7148.27,7411.732,7684.904,7968.145,1.114696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.548407,6.843005,7.150857,7.472558,1.141126,155295.0,66961.0,60600.0,19733.0,0.4311858,0.3256271,0.7551897,22295.04,25488.65,25598.81,29428.52,29509.51,33742.64,32727.51,37498.11,0.8747046,0.8698643,0.8745466,0.8727775,,,,,,,,,,,,,,,,,,,,,,24143.72,87795.15,17439.36,79069.38,0.2750006,0.2205577,0.838734,0.0067438,65768.39,100522.7,0.6542639
2007,30,4,4,0.0410666,0.045355,204.8168,467.0157,1064.872,2428.082,11.8549,4117.432,4429.149,4764.466,5125.167,1.244748,3767.312,3537.593,3321.882,3119.323,0.8279969,6879.146,7747.429,8725.307,9826.61,1.428464,0.1221322,6172.468,7386.568,8839.479,10578.17,1.713767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.578277,6.260576,7.02633,7.885745,1.413653,24582.0,9038.0,9145.0,2980.0,0.3676674,0.3258611,0.8862932,23090.62,21653.04,26481.44,24619.99,29328.22,27862.05,32333.19,30545.17,1.066392,1.075607,1.052623,1.058537,,,,,,,,,,,,,,,,,,,,,,22659.08,86350.78,17576.92,79748.96,0.2624074,0.2204032,0.88972,0.0,65876.95,87878.94,0.749633
2007,31,2,9,0.0373471,0.0463374,336.9805,694.7194,1432.234,2952.696,8.762214,2455.563,3206.614,4187.38,5468.121,2.22683,5427.903,5019.422,4641.682,4292.369,0.7907968,8587.575,8953.958,9335.974,9734.287,1.133532,0.0428195,6977.28,7876.959,8892.646,10039.3,1.438856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617691,7.148702,7.722322,8.341969,1.260556,53417.0,19680.0,18164.0,5555.0,0.368422,0.3058247,0.8300934,21163.12,24051.47,23799.81,27363.53,26788.84,30844.33,29328.06,33875.04,0.8799094,0.8697639,0.8685176,0.865772,,,,,,,,,,,,,,,,,,,,,,26439.95,85686.13,19176.1,78262.71,0.3085674,0.2450221,0.8531169,0.0,67578.29,93090.54,0.7259416
2007,32,4,4,0.0321452,0.0406753,320.9197,532.723,884.3143,1467.952,4.574203,7164.909,6487.571,5874.265,5318.938,0.7423595,2006.534,2256.034,2536.558,2851.963,1.421338,8792.036,8033.574,7340.542,6707.293,0.7628828,0.0604563,9087.378,7525.005,6231.25,5159.926,0.5678124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.642665,5.913138,5.263731,4.685646,0.7053863,78647.0,22302.0,24868.0,5747.0,0.2835709,0.2311002,0.8149645,26430.9,28509.59,30217.66,32450.11,33871.85,36479.36,37230.8,40308.67,0.9270881,0.9312035,0.9285208,0.9236423,,,,,,,,,,,,,,,,,,,,,,26285.75,95556.97,18792.11,87629.23,0.2750794,0.2144502,0.9278249,0.01436,75284.6,143649.1,0.5240868
2007,33,1,5,0.0390101,0.0416279,261.1335,658.7833,1661.968,4192.786,16.0561,3795.119,4513.846,5368.687,6385.418,1.682534,7281.153,5581.395,4278.439,3279.654,0.4504306,11024.48,10073.02,9203.676,8409.359,0.7627898,-0.3807882,10134.51,9670.832,9228.363,8806.142,0.868926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.047003,7.419068,7.810777,8.223167,1.166903,29285.0,14466.0,4617.0,1512.0,0.493973,0.3274854,0.6629621,22941.81,27598.19,26747.03,31803.63,30365.31,36333.79,33330.24,40272.8,0.8312793,0.8410056,0.835732,0.8276116,,,,,,,,,,,,,,,,,,,,,,23072.22,111079.3,15132.72,104998.4,0.2077095,0.1441233,0.8754347,0.0024726,96612.58,113468.5,0.8514482
2007,34,1,3,0.0508841,0.0558248,260.6776,522.2149,1046.152,2095.755,8.039642,3013.347,6041.556,12112.91,24285.55,8.059327,11349.13,5951.12,3120.575,1636.329,0.144181,12601.58,13947.28,15436.68,17085.13,1.355793,0.4743965,11530.42,13178.59,15062.35,17215.38,1.49304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.470577,7.985264,8.53541,9.123458,1.221252,219413.0,141857.0,51272.0,29138.0,0.6465296,0.5683024,0.8790044,34321.23,34809.51,39778.09,40616.59,46352.42,46762.19,51753.7,52310.6,0.9859726,0.9793558,0.9912372,0.9893541,,,,,,,,,,,,,,,,,,,,,,24108.5,133680.9,16866.5,126116.0,0.1803436,0.133738,0.8466532,0.0128582,115116.4,142107.2,0.8100675
2007,35,4,4,0.0409573,0.0526197,543.3211,756.8787,1054.377,1468.81,2.703392,8507.228,8160.689,7828.27,7509.389,0.8827069,1311.854,1205.964,1108.622,1019.136,0.7768674,7758.268,7990.052,8228.761,8474.6,1.092331,0.1500745,6625.593,7223.172,7874.65,8584.886,1.295716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.793287,6.801619,6.809962,6.818315,1.003684,58396.0,21756.0,29007.0,9688.0,0.3725598,0.3339883,0.8964692,23334.67,24189.66,26513.51,27755.21,30373.18,31845.67,33808.75,35290.2,0.9646546,0.9552625,0.9537615,0.9580207,,,,,,,,,,,,,,,,,,,,,,23208.41,86234.09,16856.63,76530.54,0.2691327,0.2202602,0.8890758,0.0313845,59924.35,87646.4,0.6837058
2007,36,1,3,0.0434343,0.0549711,297.7304,577.9931,1122.076,2178.32,7.316416,5863.457,7604.738,9863.13,12792.2,2.181682,9252.7,6797.015,4993.074,3667.901,0.3964141,15751.81,14958.17,14204.52,13488.84,0.8563361,-0.0314263,14311.92,14047.83,13788.62,13534.2,0.9456593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.964517,7.915533,7.866849,7.818465,0.9816622,488922.0,282265.0,170188.0,85684.0,0.5773211,0.5034667,0.872074,31797.46,32301.55,36584.91,37436.84,42308.84,43138.99,47148.34,48096.36,0.9843944,0.9772434,0.9807562,0.9802892,,,,,,,,,,,,,,,,,,,,,,23165.24,114377.2,16168.95,104101.7,0.2025338,0.1553188,0.8351001,0.0093985,87331.2,125711.1,0.6946976
2007,37,3,7,0.0318204,0.0396678,393.0326,591.8457,891.2271,1342.049,3.414598,5193.152,5517.986,5863.138,6229.88,1.199634,4991.208,3184.26,2031.474,1296.027,0.2596621,9089.511,8293.093,7566.457,6903.488,0.7595005,-0.401187,6434.187,6948.198,7503.273,8102.692,1.259319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.357466,7.447835,7.539313,7.631915,1.037302,254132.0,115635.0,106910.0,38339.0,0.4550194,0.35861,0.7881203,23103.53,27745.63,26757.52,32074.03,31160.69,36916.58,34516.72,41175.31,0.8326908,0.8342425,0.8440838,0.8382869,,,,,,,,,,,,,,,,,,,,,,23248.81,96491.55,16915.87,87031.05,0.2409414,0.194366,0.8869512,0.0198677,71528.25,119116.8,0.6004883
2007,38,2,9,0.035157,0.0431081,341.0326,733.9145,1579.411,3398.949,9.96664,3073.605,3395.854,3751.89,4145.254,1.348662,7155.036,4550.068,2893.503,1840.052,0.2571687,8201.668,8158.318,8115.197,8072.304,0.9842271,0.0973098,6668.003,7830.492,9195.648,10798.8,1.619496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.241546,7.437072,8.861594,10.55897,1.691724,13910.0,3639.0,5820.0,1473.0,0.2616104,0.2530928,0.9674418,21028.01,23920.81,24428.93,27007.59,27295.45,30544.1,29454.47,33298.58,0.8790677,0.9045207,0.8936405,0.8845565,,,,,,,,,,,,,,,,,,,,,,24306.0,82522.88,15378.54,75781.9,0.2945364,0.2029316,0.8804675,0.0,69141.48,107620.6,0.6424555
2007,39,2,1,0.0420291,0.051616,234.3795,438.6221,820.8456,1536.146,6.554095,2828.406,3998.481,5652.6,7991.006,2.825269,5622.051,4886.059,4246.417,3690.512,0.6564351,8428.26,9196.648,10035.09,10949.97,1.299197,0.4740602,7517.082,8059.251,8640.522,9263.72,1.232356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38962,5.625688,5.872095,6.129295,1.137241,297301.0,131447.0,111401.0,41725.0,0.4421344,0.3745478,0.8471356,25777.66,26984.39,29635.58,31333.79,34318.29,36091.58,38222.84,40298.7,0.9552801,0.9458028,0.9508669,0.9484881,,,,,,,,,,,,,,,,,,,,,,23662.2,93565.45,16411.14,85605.48,0.2528947,0.1917067,0.85127,0.0437561,72299.63,101658.9,0.7111981
2007,40,3,8,0.0390689,0.0429335,302.5788,524.0229,907.532,1571.715,5.194397,3466.548,3864.626,4308.418,4803.172,1.385578,2844.758,2492.185,2183.31,1912.716,0.6723653,6280.929,6444.389,6612.103,6784.181,1.080124,0.1581296,5600.508,6156.609,6767.928,7439.948,1.328442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.910315,6.173525,6.448458,6.735635,1.139641,109053.0,46134.0,52633.0,20061.0,0.423042,0.3811487,0.9009713,21549.68,24964.24,24614.25,28385.6,27982.54,32396.49,30693.97,35564.36,0.8632221,0.8671386,0.8637521,0.8630542,,,,,,,,,,,,,,,,,,,,,,24028.55,85769.59,18123.54,76472.83,0.2801524,0.2369932,0.9038231,0.0083459,61462.93,97677.38,0.6292442
2007,41,4,6,0.0345819,0.041601,298.4557,567.8214,1080.298,2055.301,6.886451,4110.304,4810.582,5630.167,6589.386,1.603138,3750.236,3108.149,2575.996,2134.953,0.5692852,7602.611,7817.38,8038.217,8265.291,1.087165,0.0657348,6401.715,7319.78,8369.506,9569.771,1.494876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.603308,4.222164,4.947307,5.79699,1.608797,89677.0,36404.0,31259.0,10220.0,0.4059458,0.3269458,0.8053929,24451.77,25499.68,28167.39,29310.76,32499.92,33709.76,35977.61,37684.96,0.9589052,0.9609917,0.9641101,0.954694,,,,,,,,,,,,,,,,,,,,,,25527.96,94115.93,18732.84,85883.59,0.2712395,0.218119,0.8753907,0.0171974,72866.91,99168.4,0.7347795
2007,42,1,3,0.0418988,0.0468274,197.9349,385.7685,751.8498,1465.33,7.403092,2655.913,3754.364,5307.119,7502.074,2.824669,9311.222,6322.278,4292.798,2914.791,0.3130406,11939.06,10793.11,9757.156,8820.635,0.7388047,-0.2216163,9728.356,9339.375,8965.946,8607.449,0.8847794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.70746,6.532472,6.362049,6.196072,0.9237582,302954.0,147900.0,99999.0,39919.0,0.4881929,0.399194,0.8176972,26828.02,27082.5,31183.94,31504.58,36437.7,36479.55,40466.82,40749.33,0.9906035,0.9898226,0.9988528,0.9930672,,,,,,,,,,,,,,,,,,,,,,24706.84,97621.96,16971.26,88910.47,0.2530869,0.1908804,0.8301449,0.0347468,76618.73,106744.8,0.7177747
2007,44,1,5,0.0434186,0.0490729,480.76,753.8532,1182.076,1853.548,3.855454,2879.11,4295.977,6410.114,9564.657,3.322088,10163.99,6268.137,3865.563,2383.895,0.2345432,11230.7,11275.34,11320.16,11365.15,1.011972,0.0492022,11014.66,11388.06,11774.12,12173.26,1.105187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.669143,7.520644,7.37502,7.232215,0.9430278,24918.0,11791.0,8562.0,3266.0,0.4731921,0.3814529,0.806127,33243.42,29174.63,37846.76,34133.5,45197.02,40056.44,51439.35,45396.83,1.139464,1.108786,1.128333,1.133104,,,,,,,,,,,,,,,,,,,,,,22000.65,106295.3,16210.7,99085.0,0.2069768,0.1636039,0.8775411,0.0189758,84920.95,128717.1,0.6597487
2007,45,3,7,0.0475686,0.0541163,380.6291,611.0448,980.9438,1574.763,4.137265,4132.318,4411.081,4708.648,5026.288,1.216336,4706.978,4220.314,3783.967,3392.735,0.7207885,8717.646,8613.377,8510.354,8408.563,0.9645451,0.2244028,6975.182,7470.664,8001.343,8569.719,1.228602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.910126,7.014132,7.119705,7.226866,1.045837,119623.0,59068.0,54954.0,23049.0,0.4937846,0.4194235,0.8494058,21872.68,25184.32,25256.77,29386.76,29469.23,33947.61,33069.75,38110.54,0.8685039,0.859461,0.8680798,0.8677323,,,,,,,,,,,,,,,,,,,,,,22552.55,89506.5,16488.05,80495.73,0.2519655,0.2048314,0.8682261,0.0075878,65730.34,101404.2,0.6482014
2007,46,2,9,0.0315166,0.0369705,402.7054,781.1489,1515.236,2939.182,7.298591,2490.726,2815.639,3182.938,3598.149,1.444619,5310.593,4443.306,3717.658,3110.517,0.5857193,6848.1,7569.902,8367.785,9249.765,1.350705,0.3866001,5959.303,6991.663,8202.862,9623.885,1.614935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12275,6.853829,7.672201,8.58829,1.402685,21714.0,7625.0,7493.0,2917.0,0.3511559,0.3892967,1.108615,19668.05,22338.38,21658.0,24635.79,24108.24,27289.71,25754.05,29338.03,0.8804603,0.8791277,0.8834189,0.8778385,,,,,,,,,,,,,,,,,,,,,,26634.97,80566.82,18112.97,72248.62,0.3305947,0.2507034,0.9006189,0.0,61787.25,64909.24,0.9519022
2007,47,3,2,0.0311848,0.03737,344.0695,519.4565,784.246,1184.01,3.441195,2995.348,3293.597,3621.543,3982.142,1.329443,2945.737,2837.384,2733.016,2632.487,0.8936599,5964.103,6214.423,6475.251,6747.025,1.131272,0.4886002,5902.296,6273.817,6668.725,7088.49,1.200972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.439053,6.451031,6.46303,6.475053,1.005591,166320.0,63782.0,77805.0,22499.0,0.3834897,0.2891716,0.7540532,22287.25,24845.89,26150.5,29348.63,31077.62,34431.34,35122.64,39056.71,0.8970197,0.8910296,0.9025968,0.8992729,,,,,,,,,,,,,,,,,,,,,,22372.91,89214.39,16098.75,80293.7,0.2507769,0.2004983,0.8625645,0.0024957,64759.44,123896.2,0.522691
2007,48,3,8,0.0358442,0.0482196,330.8932,504.7271,769.8842,1174.341,3.549004,2376.17,2913.403,3572.1,4379.723,1.843186,5851.395,4545.815,3531.54,2743.573,0.468875,8224.968,8024.589,7829.092,7638.358,0.9286793,-0.2012379,6192.878,6568.046,6965.943,7387.944,1.192974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.039448,7.004292,6.969311,6.934505,0.9850921,807783.0,336951.0,374846.0,130930.0,0.4171306,0.3492901,0.8373639,23431.32,29153.92,27108.17,33802.7,31421.02,38982.9,35037.34,43593.64,0.8037106,0.8019529,0.8060205,0.803726,,,,,,,,,,,,,,,,,,,,,,24265.93,100137.5,18221.99,89186.54,0.2423262,0.2043132,0.9129019,0.0212797,70804.84,126356.5,0.5603577
2007,49,4,4,0.031838,0.0429332,332.097,632.9962,1206.528,2299.712,6.924819,4392.377,4388.207,4384.04,4379.877,0.9971542,1398.762,1915.853,2624.099,3594.168,2.569534,5195.997,6001.76,6932.479,8007.526,1.541095,0.2460175,4248.978,5198.509,6360.236,7781.578,1.8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.213178,4.685263,5.210245,5.794051,1.375221,101369.0,38791.0,33793.0,9259.0,0.3826712,0.2739916,0.7159975,22297.89,25010.6,26232.28,29036.57,30625.42,34065.38,34391.37,38396.79,0.8915378,0.903422,0.8990188,0.8956834,,,,,,,,,,,,,,,,,,,,,,30971.93,100413.1,21660.29,92286.02,0.3084452,0.2347082,0.929897,0.0380737,82604.94,95265.81,0.8670995
2007,50,1,5,0.0537768,0.0560726,74.11626,197.6828,527.2595,1406.306,18.97433,5270.904,6959.919,9190.164,12135.07,2.302275,1951.575,1326.407,901.5052,612.7167,0.3139601,11676.25,11375.11,11081.73,10795.93,0.9246054,-0.0508674,10542.63,10771.34,11005.03,11243.78,1.066506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46068,7.779704,8.11237,8.45926,1.133846,14782.0,7635.0,4569.0,1826.0,0.5165066,0.3996498,0.7737556,24084.57,22819.94,26902.61,25920.5,30655.34,29718.46,34101.53,32769.48,1.055418,1.037889,1.031525,1.040649,,,,,,,,,,,,,,,,,,,,,,27310.65,88233.2,19306.18,81187.48,0.3095281,0.2377975,0.9060824,0.0,72396.32,113048.1,0.6404027
2007,51,3,7,0.0371467,0.0427532,359.6309,596.9143,990.7566,1644.455,4.572618,4526.976,5082.856,5706.994,6407.772,1.415464,5387.128,4168.417,3225.411,2495.738,0.4632779,10023.97,9515.928,9033.635,8575.785,0.8555278,0.2525831,8995.517,9036.2,9077.067,9118.119,1.013629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.614561,8.826562,9.043779,9.266342,1.07566,210129.0,101357.0,57125.0,18904.0,0.4823561,0.3309234,0.6860563,25089.8,30029.53,29079.68,34959.75,33866.43,40333.79,37749.33,45117.57,0.8355044,0.8318044,0.8396541,0.8366881,,,,,,,,,,,,,,,,,,,,,,23367.46,112960.1,16431.74,104970.9,0.2068647,0.1565361,0.875815,0.0002176,93340.34,137593.2,0.6783791
2007,53,4,6,0.0314898,0.0389947,284.2654,559.0026,1099.268,2161.691,7.604485,6845.094,6899.257,6953.848,7008.872,1.023926,2973.352,2357.516,1869.231,1482.079,0.4984539,8521.962,8391.726,8263.481,8137.196,0.9548501,0.0778867,6680.746,7347.794,8081.444,8888.347,1.330442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14843,5.296901,5.449654,5.606811,1.089033,165564.0,67801.0,53278.0,15960.0,0.4095154,0.2995608,0.7315007,25216.78,30429.48,28793.71,34550.32,32356.13,38904.11,35551.15,42825.43,0.828696,0.8333846,0.8316894,0.8301412,,,,,,,,,,,,,,,,,,,,,,25378.22,99785.45,17547.41,92000.17,0.2543279,0.1907324,0.8796354,0.0,79756.13,120859.8,0.6599064
2007,54,3,7,0.0470094,0.0513195,714.835,934.1241,1220.684,1595.152,2.231497,5639.852,5964.815,6308.501,6671.991,1.183008,4014.685,3252.725,2635.379,2135.202,0.531848,8849.109,8758.718,8669.25,8580.695,0.9696677,-0.0283752,8417.231,8793.927,9187.48,9598.646,1.140357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.636282,5.697167,5.758709,5.820916,1.032758,49365.0,20016.0,25108.0,8959.0,0.4054694,0.3568186,0.8800134,21253.5,23032.71,25007.25,27036.79,29205.96,31700.24,33137.74,35694.93,0.9227526,0.9249343,0.9213169,0.9283599,,,,,,,,,,,,,,,,,,,,,,22094.87,82342.62,15503.24,72749.55,0.2683285,0.2131042,0.9022782,0.0,59261.34,93206.63,0.6358061
2007,55,2,1,0.0394598,0.0463196,249.6885,470.0138,884.7542,1665.462,6.670158,4705.577,5760.737,7052.502,8633.928,1.834829,5214.964,4009.027,3081.957,2369.268,0.4543211,9978.409,9931.741,9885.291,9839.059,0.9860348,0.0081922,8784.552,9306.937,9860.383,10446.74,1.189217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.817852,6.694779,6.573926,6.455256,0.9468166,147240.0,66216.0,45730.0,22870.0,0.4497148,0.5001093,1.112059,25583.38,27129.86,29192.71,31141.47,33122.04,35462.81,36747.08,39296.8,0.9429969,0.9374225,0.9339937,0.9351163,,,,,,,,,,,,,,,,,,,,,,25711.17,93134.69,18217.29,86728.02,0.2760643,0.2100509,0.8388946,0.0331301,76169.21,93201.33,0.8172545
